path	ref_bytes	ref_sha256	cand_bytes	cand_sha256
ir/04387_sub_aa03b0.json	5687	6fb31f8580c93c7729578a743090c11a8744874327d5d6102c2df604c4edb1bb	29314	c3fd22d472eda048a242a9903fb86b13291c03477b4c90c95df1b218602d6864
ir/04388_sub_aa0434.json	40875	dfd55f51ba6b178756fc9b0890f6ee198188661706e0091ae185e9608dfd08e2	113356	2d1de836209de963bddfd2899fa26808fd306f57e828f4b7ec5e5ffa12e14fb8
ir/04389_sub_aa085c.json	17300	74731193fb372fce4dec242e50435da1250a1c2f0fbc94d1c81c7493acc69acc	61061	7680f6937b64cfdac7d53c48582a14d7109c206462b309f55adfeafa967ca70b
ir/04390_sub_aa0a08.json	617	c555d883d00a86aa7b9200e858d3215cc99ed304c58195057c1cfc3df5b50699	3444	642fcbec369d16bac81ac237c9d1c5eff997d03ffe3c9ae8456beb6f096133c7
ir/04391_sub_aa0a14.json	18804	0766b97174a65aca8f62dc165226532a913371bd71f249cfcc79cb039370e11f	58745	e704111d02588b6f063c33613a75ff9f1a645b1d5fb6858d5c963ec4501c6a12
ir/04392_sub_aa0bfc.json	58021	af3c414e9d89ce90f43079b67ebb77f12e0bd88929a732c49ac228aca6c00a37	125720	74c7554f81880585f1c42d426e1711fbab0ae09f0470846c39d127e5f3881aaf
ir/04393_sub_aa122c.json	112865	b1d3d226c7e5d0770cca2b9c3372d7ab071f917ff5e1117dc4fcfc15762edcd5	366444	334da3b4e3aad73f98ef8022e6585c83a069d923c0de7d25d6731cb077c34ad5
ir/04394_sub_aa1d74.json	55388	f22d93001c9ec735fcd5da99abff03d6b090739e968959dd5e1507c18e56acb3	150892	31a03f2f2ab8443bd59188f630583fb25a7beaf3f5b6903e9c20e75ef0bfb791
ir/04395_sub_aa2354.json	2110	b86576e0543d80ec6378abac2a709d891e1720e7f8938f13c9fe5281868bd243	8641	64cf987e00b1de1237281a14b86158d9acdf07f01a377098246bf50c18ced16e
ir/04396_sub_aa238c.json	101933	6239d38792d6e3f38f61e392f8ba44d1cc2dd570fefd0581922607b178039d61	361638	891c1b0413eae640b24d508bf3d8ab5ffdf12025282c4ed67898f958d4a87157
ir/04397_sub_aa2d70.json	18620	c0b0af0891a9f9ac41853c765dcfe467d0a1e5a9e6581675a785109c9fc020f0	45489	bdaa72331eda0c9bd35c524eab5da5d8bfeb65077b0d26f877c807f621e6356e
ir/04398_sub_aa2f5c.json	191862	f6e856e593753aa2c5644352dc7238ec7d60fbfe9b0caadaba5779ddbe6afd65	751715	67015b2ca8ab9658a07068785bbef23a939a3d94ad52c048277bb8c9d3a7d82e
ir/04399_sub_aa43c8.json	18426	eff09f550ba2a6941cdad8d6d6d3f5fc74a486ea3b9b257aa3a7adf08c09bb62	51243	b692aec39dbe49c3d9134a61e1d1203ca340e524815beb2d3f1fdd72ad6356b4
ir/04400_sub_aa45d0.json	104760	183120e3783405aa878fa4de0469dc6e73c5d5eb6d318b997a8ca666d5764f35	489948	d3143a233ccd0eb69835c54c93551e9ce1e0bdfb88fca311560776b88e094509
ir/04401_sub_aa4ff0.json	17542	c03a9e8d246378e3a267ec22b34d1eca34771e497fabfb4665a80958f885bba0	72061	831574e381e4fd2e826c808cdcb4dcfa62e0e2e906a4880e097ad16acf8c5703
ir/04402_sub_aa5198.json	4580	1ca4427a44ea805a08738f494a64ac3093fc0169ed881cdd043e91d93cda43f1	18847	63c70fa545a5c39a62053241a20405ea8fffa31b542580c06a4b66a5cc36c329
ir/04403_sub_aa520c.json	50092	3c845191a99d9c77519ea17431c64924bec1be0e2cb7cab7cad50dede6e29a94	139885	2e986f61734956ddd5521abf4e59d5ad83907e610e252da36c02b2024d482950
ir/04404_sub_aa5728.json	57800	1ad86880ca90e05526d44b79f94bc6cc8f97a25915e98883122f0947b15271b5	208443	2f965ff791299549c58ea2a9683a3ad6fdc40525a9356d69ff589b8bb0538268
ir/04405_sub_aa5cc8.json	97355	3cb055129ea7bd92319234aa8017be0493d1ac4ff6b3bb73380cf9ccef8d6b24	434461	51fde79cf06eb31163498441a7a7bf15dd152013397568ef0ec2675f8754693a
ir/04406_sub_aa65c4.json	78930	0fb04481ae280cb20c7cde2d5f5095a49f9a9ede430f9eb04e7dd6560059b7e6	307289	53aeb9e736ec438d67cd1ef4fb7b4ff43db0f390d61a855f0ba260357403ae0e
ir/04407_sub_aa6d44.json	195456	8ae04c9d28aeae1c31b780809f076b10662935b1db120190ae945f36760251a9	669035	3fb9556c5b26e3991fb69d01d13a969ada98589a985cea7dc4c37392c91451bf
ir/04408_sub_aa80cc.json	617	dac691c637599a52fcbff3ca58e05a23e139fdbe084c4b4a485d17d6ebe6989b	3444	8b92e6763cb403654a7b29aa9e22e0dfa2871068d8b4e5b8c14be3182716d959
ir/04409_sub_aa80d8.json	19209	9bd951102fde52f230f0c17ddaae52ca17c9be452b701f073e0afea6a2180af5	59150	7be54009a6ea60a7ad5ef130770ee2fe1fb6c86920ead8b12c8a0117b3545e91
ir/04410_sub_aa82d0.json	5610	3af168853addb8320cb0270be684be677b4dca396b296a8a63b57aa8b4fb91cf	26525	de44a30cf1d4646285928bd25acdea9134f871f82a6634fe1b37df7991551dae
ir/04411_sub_aa8358.json	15720	2ea4e99b81a76ce56473fb6cf2900becbd3920244080756f405d07804093f66a	57975	65be434363a7c8ae81834433fbbaee449c333601c2698a032ad7de3f069f8e46
ir/04412_sub_aa84e0.json	11598	1ab50469bf08f538a5162b5d0920ab467d993a24e006f250f548b5e1f9f340a3	46087	c5c2a345301951a342d75073d84a00e255795dfe3089330b1c5fed7ed8aab5db
ir/04413_sub_aa8600.json	17222	31e03a45d65c29877923f5d08b234eb37d01e4cf5173858ea832054f590cfd96	69667	55094b7f745b29012c05120b48a25c82d579a8f8e544e15dd16baf6b48d9f9d7
ir/04414_sub_aa87a8.json	6566	84387e147c7e8e59a85b7efca5754e158b6e27e538de1c7d680df56397dec8cb	29781	855e342d27528809718274a203af4bfc965faf783c2b018d5c031d25b01be0f0
ir/04415_sub_aa8848.json	73787	3fbb54b2de0ae25cafb6891d445cad70dbe623c0f00eaa3e7c95b8fa09880775	215032	9d46461ec4f58a11969fe28e7cb8d667979d87657bd0abd7d335ccb37ae92b1b
ir/04416_sub_aa9058.json	42009	9bef72ecce37f0d345e8fe736b50caed5b9f1ee549f07261280b6b9231bf8917	174106	465aa5a1b991e91e0155749a79c3d06de4584b39227240def1142c84482e0df4
ir/04417_sub_aa9450.json	101910	c29123671a04ad472db71bb1ad7052d622d63075017b4b094231b173a12a788b	249533	892d91cffbee7c2a9b3a56fe0298bdda8abb995483d2acde5c959050d244df9d
ir/04418_sub_aa9ee8.json	7785	8f158b6c594c5fc966d50c26cf679481cc8e9bedc50995e20e7f727f500b08c9	12916	af956f015e6a1c420377c757706642493b2f04be3d0d6ed817c24f8bb40e23c4
ir/04419_sub_aa9fc4.json	108177	8b2d12c661e69963d33027dfed5b2cad908e67d41e99fed4aedad242f476681e	289450	b48d81091057ef59a58ca16aa4df8b02a08fabd5b854ee9267fa08d03b3f8058
ir/04420_sub_aaab24.json	60206	96b65f35c91e3739da797c1b9a0f1d6868712eba478b301cbb9ab49db541fb26	227665	33f82cf2135dec4894f447f8a73a4757f6fd21afc972d5609717bbf4a9b027d0
ir/04421_sub_aab130.json	53994	76e21e578a00e8ab95f200327993e8f45eb90cf1ce1bde074f943cfd868ed5ad	185415	2a238f29ef9e130ae79448851d1b6ff7f159dd085bc78677727f33fc552af76b
ir/04422_sub_aab6ac.json	15186	913365dc64348a511f6e72575b34d00fba8a7bc3487f7716461be2ee2cd239d5	41133	aa913f7007d6416d5adf64f9c08b6c7006b7842c9841120bd1a5592db1a645a3
ir/04423_sub_aab840.json	4857	cb8e8476e5e432270ac34a4cc1c0489c40e889550bee56f235458856954cb3e2	19936	f5c987863cc032bb6d601d1f03afd9dd428113e3b1f96a84b8f9e3e8a7fd248f
ir/04424_sub_aab8bc.json	7617	8b6062b8ae7803a251b0d3e55d8801b44c98766f9cb3885b248493c6786ce47c	24034	da6618ebb58e9f7089dfcd1562c7c87cdae9ee6b1455ce8ff08225ce3f7845fe
ir/04425_sub_aab97c.json	247963	86c0efe2e69e1b48680124d76c898d2ff03eb78a650515c35ad8d11dfbd06698	2230716	e7f023e50abde822b97e1958933a2733cbf52cb5345a9344eeb9af4892c3410b
ir/04426_sub_aacf34.json	6120	1ad7219c0c29952f346e8d806f54bcdc453bdc0946a3980a9284d08c7fb54241	23911	6c61b4974547c6330fdac99823f913cd62659258d424b24db0fcd9558c157dfa
ir/04427_sub_aacfd0.json	124307	43831df3a286b7e5867d561f91bd92ee80e6873b7165e4c11e011a16c4d80974	1111024	ba50e2d81f266cb9736f1f93deebcfa5de5ced7eb32c33f06c9b875c764f237e
ir/04428_sub_aada94.json	7466	e8e4d4fb0f7241821eec88c07ec5e2c8e8674231abd808ab4718fb99ba155b30	47271	4fc29660ab5798b730153d9cca43be6b5b40a93f6a6591c4514a44efc20072ae
ir/04429_sub_aadb2c.json	3846	c255b698d9b7e3b5eef8d71a047d8fddc1ec603e14fb1ee54fbd68f3db1553cc	6673	d9a493567af32ecac32f9885ae6936e8ac61dbed144db88e30c734f4d6d5c09d
ir/04430_sub_aadb98.json	38707	197a087fc8a2aaf7e6237c5f5f3e7cb43c3e3d6a56a613ef0ca521bcbdd8cb38	153194	0f5963d53de0da308679c1cbc4853513c292cf7710e8b81618b71fb3696d892c
ir/04431_sub_aadf78.json	281051	bbf046602a5052529d8ba24104cfac5d0e78ee17be75e616c267db8fd37af623	844596	0023edb91dafa280d9422a0f79588e6a39ffa98094236d78a3a452c884f4e9d9
ir/04432_sub_aafd00.json	73506	fefa3f9ee68304e096f4149235166639aeacc2cb55d1730ae3e187aef174f9b1	362889	a5cff548a3b234a9686263e5362cbfba47f6f9820d298d659ebb4aa81fbd88b3
ir/04433_sub_ab03f4.json	28397	b38eea30b33b410e9e5e80e7d66c716cebbb81355e0e1eb5751eb5e59c4940ac	117236	069731a1fb604d299bd3eb33dcf684aaad7c8fd5ba1a76b9135453ea174604a3
ir/04434_sub_ab06ac.json	27714	aabc88b2f6c41bc8f991243eab8dd1a36ee17028fa9bbda96ffdb0f2d4e94c37	79493	7d811141bba34ae35c2a18f2129368d34b2b242dc534a159f83f0c4eded4f464
ir/04435_sub_ab0978.json	61278	e6f7aa7198bbd655c5a35d9292a7e0353eb1c129a5fe2285b6764154aecf90c9	192569	0637cf0e8ece8ea7d8bb0488333e776a654bedd2201f446b48682f3ea7227684
ir/04436_sub_ab0fd8.json	7373	afbbfa138d43efe28a8a12c72b1965b724036214fa9fee33c356fa5e6a30c129	13904	e39e08725f3de19d868efed1da9fa25f01c8c5c0257d8cd001b705794d985d28
ir/04437_sub_ab10a8.json	26177	a0e6db2ed6a6036d8d80b904733cfad39a8e630f81814e86949f15a5020b34f9	98312	112273cd49ada468dff7a3d022ef7abd7180028b4f8ed16034aea21f8c102d5a
ir/04438_sub_ab1330.json	256572	74cb711e6c77bb388e9023502ad6ea4e9d3561562027a03cd4f64593234fbd8e	856594	d870a989b4d09ff0f76f34685d198ebe3753d06f9e8052a8e637e7182a63687a
ir/04439_sub_ab2e1c.json	347869	85753711c11fa25b27c67daf5955658dfdcd112c59a0ad591d8825a17af73ce3	1223798	dadfa6a396308444ccf6539b16aed1c884de4749549e7046f97c933fe02d2ec1
ir/04440_sub_ab51e8.json	131936	7451165993a7efc9087493525541db60af813bb622d76c066e9a7c0f85312b8d	414479	e6e8439eb6e75f7c074595379ad8950accfc3df14994db831b9cbdd38265a87c
ir/04441_sub_ab5fb8.json	617	372f8fc7d10009bec974366a63017b9f6a541bc2490e2fd710096fd731eb1c82	3444	dc21305895904424b4df6e4adb47451dfdd55570ff925a7d7a520ebc52621b18
ir/04442_sub_ab5fc4.json	107652	33c932d615d1152f6b1c4b5345924b64c0667adcaeedabdea5675bbf9680800e	366974	1192cc7dfff3e4c1684ea4108a799b7305963abdebe82908db2315175a63e670
ir/04443_sub_ab6aec.json	252330	533b21a7832b6795507cf56d204a348d63bf541394b80f33c1dbca47e0dd42db	850440	2144df1bf8416ec1921928b61809ddd364dc3b12b83f99ee9f96fb64cec0ce6e
ir/04444_sub_ab8458.json	1666	5ead275ef78a8ad262552daf0330a1430f686cc6a9bca2cbbad00e8525c8f966	9101	6c6feebdd9c556fbe67f25a09a67a8939bc80f3bafd486a0e96dc1421e04b055
ir/04445_sub_ab847c.json	46398	1a17bd3f02eb95e3a8a6fb1f51018208e8252824ab28b1d02d81d058a639b7e4	174725	b9c34a04d9a4d7dea08e128b147138175e1fbadac1a046a52aa6aa842d6151e1
ir/04446_sub_ab88f8.json	33739	94739a588aa7a58949e2d22e8fab5011dd554b414df9b790742657fef22fa14e	150552	41481af14f0e77f80d2c75020aca72859e1db09d63f6695bb8048a9ed9df43e8
ir/04447_sub_ab8c10.json	70139	99f5fe5ca2dccf26ff53de34dffc579a4cc4b34726302506152322f9916e7873	254134	003ded0c8125fc83e49ac0f90cd969c1d8de25fdc4c03e88565fd8e8abdf0c89
ir/04448_sub_ab92d8.json	87614	fd40afd82293c5413925ab4ee85c3013fb18db9851e6713687192f9101f45187	362776	6757ce85cc7bf635f56d44f28ebe4e5561014aaf76fbd09b672bfcbab358b7e8
ir/04449_sub_ab9b80.json	69917	30decc36c4781a173ac1bde77c4a8df8a56bdc7d410b5972c5ebd63fccb8e59a	264888	8b5bcfe06537d7970e7f72dc6f9bfec83dbd89b5228b436b520def728e015a69
ir/04450_sub_aba29c.json	60905	1a4a7e4a219331cd906885726ba3cd8dfca8f44c45b5ec3029c4d141d31fcdf6	370959	26ac583632e138c4e942317dd66acb91fd5eacf8202dfc70891b34dede676c2b
ir/04451_sub_aba82c.json	235024	74c592288ed9abbb9da7d3939d729a2d41eaff9e12798ec4db06611d0f099ded	1005169	9a8837a8d1b3b380945c499df39f8d53060fee49e795c414511bc64418a94068
ir/04452_sub_abbf10.json	129364	e8a051a5495f00fab7438b2daaeafdde01293db583f54739da1f23d4307209f5	499989	d703357abbee66edacb3c525dd74cc22c1bc2528a4034fac22d67cb083932b44
ir/04453_sub_abcc40.json	260087	7566cced18e56defba4f3d9aacf11012340905032e85c27ced87f70e70a420f3	1041774	6d6dc6b621b156e6bdb3b91c64753813fc5f00ee166277e3e721ac20309878e0
ir/04454_sub_abe674.json	133239	164ac1d37c6baa95e23685961ce59f8d36203de736049aeeb9b48753d1cbc971	553030	ab86eeaefb0da130a1445bf923dd94005c156c53531a1fa5507287b621dba250
ir/04455_sub_abf3a0.json	131601	6e57768b73d6f76e8ff4eb8e371c8513c178c6f533e1ee7331bdbeec9763c16d	533854	9c1c300a0a8fc9b726f3018d66423f4b4708ed394fda26325409837734be9e7f
ir/04456_sub_ac011c.json	129161	91ea56bbbdfd25f5a5d9315dfb69d9f032d54a9951a2a7bff3468c3c0f027df0	584412	fb6aa1794210a824131b642ce3222592423bf22263f0d6d3d79642b712129b8a
ir/04457_sub_ac0e0c.json	82734	4bf26398c348c8d3a8cbc9d5bf5c56e1dae314b04971cd52c8c204247e383b8d	356229	7c1dd08d32d72b28a17b461a14feeb5e72516128e8cf69bd211edca821886edc
ir/04458_sub_ac1604.json	55059	8325dfa2820c92281a67771f82afb69f1999764993de5f835e52fda2ae269e0f	231962	17fb86970c4e563e5589b2c92b307b0b15a3903d7e9249c6fb3e8fe088263040
ir/04459_sub_ac1bb0.json	58286	0b85cdc98fb62a429e04022ed2fcc8c5824ab489e26171c6af0accfafbcab0c1	179047	8d9c57e28b465adc5b0057aa9167a38713ba7dd87007cc269dba19de3966a3a1
ir/04460_sub_ac21a4.json	25159	b858ac9ba9f4160f9fb6ca9e903ce1ea3ee0ad7af454ca19faecce850feaca06	101274	cbbad5b2ac391dc1072b120571a3fd21ae260fa290a1115e1e5f9b194e2e8155
ir/04461_sub_ac2408.json	74148	e3b61971893e8a89ccf5ddc7b27e3e1a75a6f220c1860363663326026fb31aa4	353885	f10d42de95973a7def09dd5a17ffd91a312778f57e8ba28269a99be0674db6c6
ir/04462_sub_ac2aa8.json	23111	d3e8ff6bb739eb076e63be861c9b3f499a78ff35530211309ae082500b77407b	121636	816d8dbc2a1a7acfa9804dcf7e9fe4a403869754cabf408821b3ca858da79b05
ir/04463_sub_ac2cac.json	28160	f726dbdf833c4783d8a3e82620d5dccb220e43235a57e9c171911dac1ee771fa	145747	8b02b3dda0d94738d0c7fb3a56c584639bea4ffc90d8774cccdd61cc71a2df0c
ir/04464_sub_ac2f4c.json	256882	4679a520ff876a731d88ef62d34074d851aff5b03b51a60182938f4f14593258	977983	cd2694567264c53e236ac703af17b1a89906789d3dd27278f9d6a937d0bd8261
ir/04465_sub_ac49ac.json	154243	d972acc0ecaf0528a7024876b32b72bf54cd9d169378996354f1869e35a78d3c	564352	4098ecef7092aaafafb3c07925c6ee695a73723bcd08a508491d073da4ba8010
ir/04466_sub_ac595c.json	57027	689919ab77cfff956d6528efc3a8ad9316c863d3d1c2b4d84315005bb456cb8a	237496	5e820f2f017fc2b873244ad1bc78edca9b95061e53e4c0a1e93da13ddc524544
ir/04467_sub_ac5ebc.json	18644	7b09c80ca0b42a4d1fa2f0a12124372110a7a52b3104b1e9aec09fe26076d89a	89045	f6813227a14b04a4801a68f39d7e346c1a84fbc449532add4a0531958af33d45
ir/04468_sub_ac607c.json	72395	bde45894d9cbb7486d534bf7b795cf897344d1ba857a7646d8002b87d1f6ab90	277842	b954dd889809b4381778435f53d1c06b15bc8744622deefa9eea92d24fcec23d
ir/04469_sub_ac6768.json	37343	09871e2d7370825aca12503b71d9898f8af2be95dae239e02bd76ed3912e72bd	141656	891995b7ee32244c1f01d376d0bd20883d8c38d6be97555f0804293b95a6a0c3
ir/04470_sub_ac6b18.json	3623	001a715bd173c9b0783538aa7aed51c7d164fa514dd113fd6a79bf6aa1fcec5a	10154	2e4a495c1e435695a8d55a8f801f4f2a8dc6c30664ba943613ef5e5cf275796a
ir/04471_sub_ac6b7c.json	84323	7a1ebf3e1d8beff5a0cd69701bf6ec375df38161a5f0b30187ebc90cf1aaaef1	310804	1ee2c8f32d464da50810551813914d3b7f2458cba1cec40ff60e9f7299086570
ir/04472_sub_ac73d8.json	85345	99606a201c54397ed1c739558d1121fdb3d6159703737731b1c932e185708f63	262566	efb24ddb0857593a2579ad5152c1bc5c5171ea843cb68420fcfadef0106162e8
ir/04473_sub_ac7c94.json	15784	2a2ef8eda0456121c639bdbc19c4a8ec8a5b98bd5333c859d185214e1eabc012	53285	51668ebea803d401b8b386109dba26c599f801cca3f5e8abb48fadbc28d98d29
ir/04474_sub_ac7e24.json	353079	0437b93d4072ccb8290c0f3beb44acea66a8b02befebf30cec8d8cff8d149f36	1464546	e9d9c2d7b44167b840e21ae0363bda6d6a9108b3f2a087a32a6a5ece2b1f1736
ir/04475_sub_aca250.json	247112	dd2695b43e7b27ce750f7186630c76cc1b7a8a1655facbeee6d06e513641f6b8	1052836	a049bf9b2cd91d97697f13d965a32287e109cff631bd7b896b7ce795814fcbaf
ir/04476_sub_acbb90.json	89633	ffc6dfaab396229ab8dca31507cc11bfb48e54e8485b76b893715779104fdbc1	434148	103a6194eea7f0b6e47e6ded190f2fae6f825a06109b02906dfc65d172d68986
ir/04477_sub_acc41c.json	7680	d74a26aa18d05547fe8f20dcf5eeac5f9ee5ff2723dea06f07d3af50b587a225	31719	27c427d04a70b17a3f8502a21ed10bc51bec898b5f8a1673bd3702baaa1de7c8
ir/04478_sub_acc4dc.json	61518	f963aaaaf51f039690dfacf99a1c643b677eb20a6092c3db380020082ca063a0	281717	54a35b49fd1862766399ed0265e65ac43c4b2f2e3ffdb6fe07ec0cf75ac282ff
ir/04479_sub_accb00.json	93115	c8621f0d251e18f39f7d878bd6134c06421ab3f3b5794ca62713c94978fab9ed	415042	1d7bee4e97f6dace58be2aa4f8276dd9de67859a1606887c701203aeb477176a
ir/04480_sub_acd490.json	72818	4524e6f6d75512fd40731175b43227906966b5789a2049224040250a67eaa4f3	343941	9799e424e619f48d9ddaf07108df631f883a5a341d4a49740ffcb61c3088b2c7
ir/04481_sub_acdb28.json	84749	20393ff434ceeee23bf0d11b2a622c9367ca135615519d6f788dc06fe60720d0	357035	579a6a7747c9641b010193ccf05b2b025f2e8a4af1eaa39024f486c8a44c469c
ir/04482_sub_ace3d8.json	67937	cf27b0199b7baf8c00484e9e3f8e2ed02f4e937399de68c402f80d9b94f0b48a	272370	cf8d27704f6dd630f1a366fe01bb5ea59dbc1ee5424132a15164d16edc1d3a7f
ir/04483_sub_acea94.json	50896	711db674189f2f50d8c920f832914d02c1ed8a071415b0b4ea4e9562c4d98b48	184198	e08ff649cda5349773422e42af124ed12108781099f489683934a75ff0f692e2
ir/04484_sub_acef9c.json	18171	dcd15a1d5c201aa9daaaf4a42518796a9c53eb565b2ea1f19851a0ec10862f80	83310	aae085f02f6cdba307d31301e014579b09ab82273e2f5f6162ebeaa4023d1c52
ir/04485_sub_acf140.json	617	1ecc449134010171f88f3aad69a5eddca8bafaf8aff895792103e7c596ced536	3444	aa3d2d8146a1538d890436c2fd8f4109f366c0fe1f282283fd6a986a38f85604
ir/04486_sub_acf14c.json	160839	96c2deb4a06252a93f187b22605dfeaf1389bebc3472b59bdbe00ae9631f3fdc	666306	bd2dd2c37522411d2d97127622489bd25d18bd87f4aca88d4ee7849775275e3d
ir/04487_sub_ad01c0.json	617	6e934995fd1dd854854d2a9b1c602757442f95432d831068ac607d88f1264580	3444	0408d3b7a82cef3db98151be9050f567c013209dfea3961bc52ef1b307786b50
ir/04488_sub_ad01cc.json	68343	33f1af5d8fdc8d4bf5ee673e493b7adb9d76bef07b1e40eefba2786c5c12cd25	259902	a20c537fea1958fe207c72d988fd92e44be27e92200dc6408b823d53467542dc
ir/04489_sub_ad089c.json	112210	6b6c1c9fcd650af740956426962013d0616fe715b201bcba23b95ece54437817	418319	cc138d5ca43ec3f0c66e728f011823cf686627a8e02f2de3cc68c2ee339d81bd
ir/04490_sub_ad136c.json	197855	c2414c07d20708b1775bad81cea7b5df1d4bc816b1adfa6d6f6ee4daad9d0815	379470	8ba10d9a382c52ceb3596729006a0987bcad19c0ddcc72814801bc761e32ff01
ir/04491_sub_ad2950.json	154973	26160e103c27038ef42ed08d12e8bc46c7916cc189ca554bdfec4390b03a4d5a	1160593	c19d4a1912d736f63875292722897db678a7d603f59803431bebb6831f3eed73
ir/04492_sub_ad383c.json	43672	4c823c424f7f4fb8179dfc772778006b98859f01144382ea2e96fbbe65c7207e	118713	f6afb5ef2d45abf2ee800f34bc51f62d5916f9e16fda6c39fdd552162c2e9687
ir/04493_sub_ad3ccc.json	104794	787a3a6775317ee5ecbde64d1177322dd733dc932888d82a65986acb7aed94b4	528173	46f7c27aac79fafea0740e27dc683cecd0fd4be49cfc6e7584c2ae5e5ce80e38
ir/04494_sub_ad4608.json	111211	8c7cd0f1b8753314b2fd0eaf7aac317d527ddefac6d354b499f1b668f775a31c	585214	a2d3c7a83ca23b4ec69fee8a65057fb2285a895acfb276e17ed809da0504c5ec
ir/04495_sub_ad50b4.json	8509	b0524ae6d6be2d9b67affc4e99348726f9b9486f03299fba21d6f331a34bd19c	40822	f706b5f4cf74d47c157ef73e1e40fd4e115ad3984d6fc4f3f50531390f1590fb
ir/04496_sub_ad5178.json	8863	d7302706928341e589ee41774ee8404a5a63123b231416efaea51fdedda2fa43	41560	39e08334b0847412ac43eea4263a9dea060b311a738cc1775127e084c07ecc9b
ir/04497_sub_ad5244.json	14297	cb36fa23f832d2d19c07508d7d657c91b43e155e0e9936745580e41a33b8c69e	74084	d7d588f29f10f81cee045b55a7b71c3b1f413c291b13a7a783d62c030de275bc
ir/04498_sub_ad538c.json	158426	65a1345b4a3b3c8dc3a9ab1cff2fd662e84977392eedb4a5d2dbd6c5d40644e9	680189	3cb7b879917fb3a95323cdafe1097f4a88eb2cc3c94da08f347f8696eae5d34b
ir/04499_sub_ad6248.json	61179	5ebe86f9925712f6aa53e8ffeba7f6d309e9dbf3a0bf285c9b256b3b62485dae	232695	407ee9c76985262e897b8b81e7ffb429e67a571bf40b5d1f92ba7e8de30b28e7
ir/04500_sub_ad685c.json	617	7f59090ea7d5c011d9cf366017f3ec2b151a929eb2ddd0eb6acd0db154995255	3444	bc1917a95caf7bcef329836a5840618efff68e594d5ed90cc1db26334c6a5882
ir/04501_sub_ad6868.json	69752	e53e52d0e470e041ebf79abd372e85721dc9cb3b019143de8d2674867687e040	321597	7348c091b571992539ce93d36ab35474a17f202211e370f30953a7d4f66d3952
ir/04502_sub_ad6f14.json	33565	b7893c3fc67765f05e8470507032c58fe179dcb173dfdb009dddd739b8d716ff	181363	787c4e9d59d19e78c918539fdea59f15fa5f7c9ff62f941b0216f330cfd8df3a
ir/04503_sub_ad7208.json	200095	3c9934b730ed9a18ef18d1cbce033a2d271bf9f5e6445f55603d2386a2206213	635944	4b2c86307751ab12fd117da9712bd0a3aee1250d60c4ac9ce2372a6e219e1d63
ir/04504_sub_ad866c.json	75398	e2f2dcd5d704700d6a494a3a1b7a477a92d6b4158728bb0c1219f24c7a214d3e	196861	a92092adb0ba28adb193e6dc000fbefb1ca5efafa76ae92f6cc8ba9bbda7bea7
ir/04505_sub_ad8e50.json	57969	a580fa3c80e791bd21de73fd4517d2d4036254c3cbff6944515970df70c624f6	235774	603990c1205b3e5971c68fd9e2d13434d0c842d281268674fd6c4a8d2a56edd5
ir/04506_sub_ad93d8.json	292934	2347f0de792f73fa2bf566d2a9088787de940629bf6365d58da50b342b0bd46e	767579	71b7a0b25cba5480b5298617ee71d508afd53d26b7df4b28d5572a3211860d87
ir/04507_sub_adb278.json	30768	80b005a071dd2daaf0b4c424bfa3e86b8d75ceb67f6330821d012fed2d6ed621	51271	52b2a8157b65e447de70e42f7eb0cdc0a7de16dff992a86f49852920a1582c8d
ir/04508_sub_adb5e4.json	283506	8e13a5ac00d3da115821edb7571243b9a311f77979e881c1ede585c1cba0ac1e	1123266	546c2569f37d129ebdcb0ab45318c11bacf1f75ffcfd25e477802bed0e7b4277
ir/04509_sub_add168.json	18735	883fac32e9cdfd7fe24d1a286d0e69ebf96a5246700c1bba4dcf2af37fd144ac	72662	c54eccead79da38e2ba96e5fd733caefb6d9ffd8952ce65636ded85113156cc1
ir/04510_sub_add340.json	15563	bf8a1ab48e2593ce24880ea80b3da9d4b12d3e4c561b409568e2711da8ce1c16	74151	45477224d7fe8f0670e52f81f443a9a753dc289cdf1386461e93fedba5a36a59
ir/04511_sub_add4a8.json	79507	63e21730d135fda9b9b2948e850f618d2351b5bad9e33b9b49d71d1367282ddb	403234	f75b8bda1872a879e70db25baeeec6bb28ee538b98bf6fb2830f29bfc29b0992
ir/04512_sub_addc04.json	21575	8858d9726626ad468e7b8654a7a93268529e7621f6d87e98f6952dd9a31b83ab	61500	8993093a7842d193432b924a364cb27b097b5e8686c0b2d7f6c8e1eb6289c12e
ir/04513_sub_adde44.json	11852	0e765326dec832b3c8349a3328eb7826b53c73fe74c881a6cfc5efff20e5cf48	66191	17409782cf31f315a63f01893a720066f789889fe6cd272ad333ba312dee693a
ir/04514_sub_addf50.json	16204	b414e1461a1b67ceabcc0cb3c1d53bc6a4908785d19685465cf341d17fb4554e	46763	fcdd22fe04aca3edaa6720970b5f6870fbdba0625997aa02604f3fc0e803773e
ir/04515_sub_ade0f8.json	34162	882c591d56cc3c561404259cabb52f0ae48763610cb3f53866a64c07ec3c205a	83351	43cfcb8b7535501337651134817b68d9902d1d8e948a3ad21ed310ad41550f87
ir/04516_sub_ade494.json	30823	8d2d9226c9d4b1e8b06c50501e91ebab60a278d821ae7bded830650ddbbbb1b8	100761	ac32913feebfa272bb895f741ba43840879d04c5d80816706f219e744177c0bf
